004,R,13100148,C,12824.96
010,R,17035798,E,5900.01
003,D,14855511,C,12004.04
002,D,33742263,C,7195.74
001,R,18778637,C,9140.83
003,R,33175743,E,17.66
010,R,30607927,E,1801.08
004,R,81567991,E,134.10
003,D,72916905,C,14730.28
004,R,32958561,E,10263.13
010,R,58450819,E,16428.65
004,R,54078796,C,2325.30
003,D,41498539,E,13148.61
003,D,85664553,E,7832.29
010,R,83557290,E,1614.02
001,R,96354318,C,4203.98
004,R,18741861,C,6203.28
001,D,86421637,E,1513.43
001,R,22769771,E,4978.94
002,R,17599227,C,11206.82
001,D,97353350,C,4193.14
004,D,26818535,E,11201.36
004,R,20709792,C,14456.79
001,R,86421637,C,1953.31
003,R,16826886,E,1565.15
002,R,45980439,E,4222.37
001,R,92416197,C,16691.99
001,R,92203827,C,17211.20
010,R,96570827,E,8558.19
002,R,91958283,E,9573.57
001,R,22769771,C,10207.03
001,D,25406802,C,8234.07
010,R,52245158,E,15399.76
004,R,49486992,C,16274.17
001,R,22769771,E,11435.28
004,D,54852765,E,6394.22
001,D,66912332,C,14470.33
004,R,96376956,C,13409.66
001,R,83325131,E,4950.54
003,D,61194129,E,2156.63
001,R,76881922,C,6298.42
003,D,59249398,C,12243.96
001,D,35064840,C,2358.06
002,R,91958283,E,7652.34
003,R,57771780,E,6662.18
001,D,24185178,C,14300.59
002,R,23098509,E,16239.72
002,D,26366233,E,13649.08
003,R,65444021,C,17410.85
003,R,41498539,C,7932.04
010,R,84323528,C,13966.02
002,R,33742263,C,12702.73
004,D,71173241,E,9377.41
004,D,26818535,E,8323.97
001,D,69016663,C,509.04
010,R,30607927,E,14148.47
003,D,59249398,E,15515.47
002,R,33388336,C,1307.40
001,R,66912332,E,11128.72
003,D,16826886,C,5335.42
010,R,24908386,C,12818.33
002,D,33388336,E,1289.78
002,R,46162723,C,16820.92
010,R,83557290,E,23.01
